 # 1:step, 2:time, 3:Spitzer, 4:Hosokawa-Inutsuka, 5:Raga-I, 6:Raga-II, 7:StarBench
    25  0.1500000E-01  0.4796138E+00  0.5014380E+00  0.4693426E+00  0.4991506E+00  0.4908588E+00
    26  0.1560000E-01  0.4853272E+00  0.5078168E+00  0.4746171E+00  0.5054294E+00  0.4968448E+00
    27  0.1620000E-01  0.4909906E+00  0.5141360E+00  0.4798391E+00  0.5116479E+00  0.5027719E+00
    28  0.1680000E-01  0.4966054E+00  0.5203975E+00  0.4850101E+00  0.5178080E+00  0.5086418E+00
    29  0.1740000E-01  0.5021729E+00  0.5266031E+00  0.4901314E+00  0.5239113E+00  0.5144562E+00
    30  0.1800000E-01  0.5076946E+00  0.5327542E+00  0.4952044E+00  0.5299596E+00  0.5202164E+00
    31  0.1860000E-01  0.5131716E+00  0.5388525E+00  0.5002304E+00  0.5359544E+00  0.5259241E+00
    32  0.1920000E-01  0.5186051E+00  0.5448995E+00  0.5052104E+00  0.5418971E+00  0.5315808E+00
    33  0.1980000E-01  0.5239962E+00  0.5508966E+00  0.5101457E+00  0.5477893E+00  0.5371877E+00
    34  0.2040000E-01  0.5293461E+00  0.5568452E+00  0.5150374E+00  0.5536321E+00  0.5427460E+00
    35  0.2100000E-01  0.5346557E+00  0.5627464E+00  0.5198864E+00  0.5594270E+00  0.5482571E+00
    36  0.2160000E-01  0.5399261E+00  0.5686015E+00  0.5246937E+00  0.5651752E+00  0.5537220E+00
    37  0.2220000E-01  0.5451581E+00  0.5744119E+00  0.5294604E+00  0.5708778E+00  0.5591421E+00
    38  0.2280000E-01  0.5503527E+00  0.5801784E+00  0.5341874E+00  0.5765360E+00  0.5645182E+00
    39  0.2340000E-01  0.5555109E+00  0.5859024E+00  0.5388755E+00  0.5821508E+00  0.5698514E+00
    40  0.2400000E-01  0.5606333E+00  0.5915846E+00  0.5435256E+00  0.5877233E+00  0.5751427E+00
    41  0.2460000E-01  0.5657209E+00  0.5972263E+00  0.5481385E+00  0.5932545E+00  0.5803933E+00
    42  0.2520000E-01  0.5707744E+00  0.6028282E+00  0.5527150E+00  0.5987453E+00  0.5856037E+00
    43  0.2580000E-01  0.5757946E+00  0.6083913E+00  0.5572559E+00  0.6041968E+00  0.5907750E+00
    44  0.2640000E-01  0.5807822E+00  0.6139166E+00  0.5617619E+00  0.6096097E+00  0.5959081E+00
    45  0.2700000E-01  0.5857378E+00  0.6194047E+00  0.5662336E+00  0.6149848E+00  0.6010037E+00
    46  0.2760000E-01  0.5906621E+00  0.6248568E+00  0.5706719E+00  0.6203231E+00  0.6060626E+00
    47  0.2820000E-01  0.5955560E+00  0.6302732E+00  0.5750773E+00  0.6256253E+00  0.6110856E+00
